PhotonEnergy_meV,Total_manning_prefactor_0,Total_manning_prefactor_0_5,Total_manning_prefactor_1,Total_manning_prefactor_1_5,Total_manning_prefactor_2,Optical_manning_prefactor_0,Optical_manning_prefactor_0_5,Optical_manning_prefactor_1,Optical_manning_prefactor_1_5,Optical_manning_prefactor_2,Piezoelectric_manning_prefactor_0,Piezoelectric_manning_prefactor_0_5,Piezoelectric_manning_prefactor_1,Piezoelectric_manning_prefactor_1_5,Piezoelectric_manning_prefactor_2
72.63,0.0291407368524736,0.000694465601139353,0.000245021930572745,0.000145856041445868,0.000120269202801019,0.0291402651348889,0.000693994141251006,0.000244077095987673,0.000140597425203153,0.000100726479422621,4.71717584678652e-07,4.71459888347086e-07,9.44834585071542e-07,5.25861624271494e-06,1.95427233783979e-05
72.64,0.0284873852362825,0.000691832445641446,0.000244518511217029,0.000145674836731077,0.000120093074846879,0.0284869140609892,0.000691361197384507,0.000243573035615822,0.000140395133526413,0.00010061375870567,4.71175293308611e-07,4.71248256939173e-07,9.45475601206717e-07,5.27970320466412e-06,1.94793161412091e-05
72.65,0.0278529363871863,0.000689214226119538,0.000244016654039938,0.000145494218262765,0.000119918681393369,0.0278524657532401,0.000688743188907585,0.000243070535370902,0.000140193278218289,0.000100501227160274,4.70633946231622e-07,4.71037211953471e-07,9.46118669036066e-07,5.30094004447637e-06,1.94174542330957e-05
72.66,0.0272368072184936,0.000686610830014076,0.000243516352616325,0.000145314186261283,0.000119746006770866,0.0272363371249524,0.000686140003261208,0.000242569588822892,0.000139991858024645,0.000100388884363334,4.70093541236969e-07,4.70826752867525e-07,9.46763793433445e-07,5.32232823663761e-06,1.93571224075321e-05
72.67,0.0266384278673867,0.000684022145821946,0.000243017600554145,0.000145134740970096,0.000119575035499149,0.0266379583133106,0.000683551528942784,0.000242070189574852,0.000139790871695849,0.000100276729892937,4.69554076120455e-07,4.70616879161356e-07,9.47410979293161e-07,5.34386927424699e-06,1.92983056062126e-05
72.68,0.0260572421655662,0.000681448063084622,0.000242520391494244,0.000144955882656053,0.000119405752292776,0.0260567731500175,0.000680977655494304,0.000241572331262714,0.00013959031798675,0.000100164763328346,4.69015548684375e-07,4.70407590317465e-07,9.48060231530072e-07,5.3655646693028e-06,1.92409889644303e-05
72.69,0.0254927079849158,0.000678888472376468,0.000242024719110161,0.000144777611609654,0.000119238142066237,0.0254922395069591,0.000678418273490647,0.000241076007555082,0.00013939019565666,0.000100052984249998,4.68477956737489e-07,4.70198885820825e-07,9.48711555079669e-07,5.38741595299354e-06,1.91851578162388e-05
72.7,0.0249442974739215,0.000676343265293188,0.000241530577107929,0.00014459992814533,0.000119072189938901,0.0249438295326234,0.00067587327452803,0.000240581212153031,0.000139190503469336,9.99413922395026e-05,4.67941298095004e-07,4.69990765158877e-07,9.49364954898172e-07,5.40942467599422e-06,1.91307976993985e-05
72.71,0.0244114971989638,0.000673812334440434,0.000241037959225871,0.000144422832601726,0.000118907881239739,0.0244110297933933,0.000673342551212613,0.000240087938789908,0.000138991240192958,9.9829986879633e-05,4.67405570578553e-07,4.69783227821533e-07,9.50020435962614e-07,5.43159240876813e-06,1.9077894360106e-05
72.72,0.0238938082031282,0.000671295573422552,0.000240546859234403,0.000144246325341986,0.000118745201511836,0.0238933413323562,0.000670825997149251,0.000239596181231132,0.000138792404600112,9.97187677543266e-05,4.66870772016162e-07,4.69576273301165e-07,9.5067800327094e-07,5.45392074187397e-06,1.90264337575091e-05
72.73,0.0233907459938259,0.000668792876831481,0.000240057270935841,0.000144070406754051,0.000118584136516687,0.0233902796569256,0.000668323506930389,0.000239105933273999,0.000138593995467773,9.96077344486789e-05,4.66336900242241e-07,4.69369901092606e-07,9.51337661842096e-07,5.47641128627866e-06,1.89764020680086e-05
72.74,0.0229018404692994,0.000666304140235796,0.0002395691881642,0.000143895077250956,0.000118424672238288,0.0229013746653463,0.000665834976125103,0.000238617188747484,0.00013839601157728,9.94968865489401e-05,4.65803953097551e-07,4.69164110693148e-07,9.51999416716116e-07,5.49906567367594e-06,1.89277856893479e-05
72.75,0.0224266357929729,0.000663829260169883,0.00023898266832381,0.000143720337271136,0.000118266794887005,0.0224261705210445,0.00066336030126828,0.000238030005050856,0.000138198451714326,9.93862236425115e-05,4.65271928429186e-07,4.68958901602535e-07,9.52663272954225e-07,5.52188555681066e-06,1.88805712444938e-05
72.76,0.0219646902236025,0.000661368134123267,0.000238497621657658,0.000143546187278739,0.00011811049090325,0.0219642254827784,0.000660899379849944,0.000237544292422019,0.00013800131466893,9.92757453179415e-05,4.6474082409055e-07,4.68754273322963e-07,9.53329235638926e-07,5.54487260980913e-06,1.88347455853086e-05
72.77,0.0215155759082772,0.000658920660530065,0.000238014062180466,0.000143372627763943,0.000117955746960941,0.0215151116976393,0.000658452110304706,0.000237060064870592,0.000137804599235427,9.91654511649213e-05,4.64210637941333e-07,4.68550225359075e-07,9.53997309874096e-07,5.56802852851559e-06,1.87902957960196e-05
72.78,0.0210788786445019,0.000656486738758583,0.000237531983851159,0.000143199659243279,0.000117802549970768,0.021078414963134,0.000656018392001365,0.000236577316350374,0.000137608304212445,9.90553407742819e-05,4.63681367847491e-07,4.68346757217959e-07,9.54667500785078e-07,5.59135503083481e-06,1.87472091964862e-05
72.79,0.0206541976168584,0.000654066269101039,0.00023705138065941,0.000143027282259966,0.000117650887083259,0.0206537344638467,0.00065359812523263,0.000236096040845892,0.000137412428402885,9.894541373799e-05,4.63153011681225e-07,4.68143868409146e-07,9.55339813518782e-07,5.61485385708115e-06,1.87054733452692e-05
72.8,0.020241145113084,0.000651659152763424,0.000236572246625454,0.000142855497384241,0.00011750074569165,0.0202406824875167,0.000651191211204979,0.00023561623237221,0.000137216970613907,9.88356696491437e-05,4.62625567320952e-07,4.67941558444603e-07,9.56014253243774e-07,5.63852677033401e-06,1.86650760425067e-05
72.81,0.0198393462238111,0.000649265291855487,0.000236094575799896,0.000142684305213712,0.000117352113434569,0.0198388841247784,0.000648797552028648,0.000235137884974746,0.000137021929656912,9.87261081019697e-05,4.62099032651294e-07,4.67739826838735e-07,9.56690825150376e-07,5.6623755568e-06,1.86260053325995e-05
72.82,0.0194484385296871,0.000646884589380854,0.000235618362263535,0.000142513706373699,0.00011720497819853,0.0194479769562815,0.000646417050707745,0.000234660992729084,0.000136827304347518,9.86167286918187e-05,4.61573405563046e-07,4.67538673108378e-07,9.57369534450763e-07,5.68640202618181e-06,1.85882495067113e-05
72.83,0.0190680717791182,0.000644516949227261,0.000235143600127174,0.000142343701517602,0.00011705932812025,0.0190676107304342,0.000644049611130488,0.000234185549740795,0.000136633093505548,9.8507531015162e-05,4.61048683953159e-07,4.67338096772796e-07,9.58050386379057e-07,5.71060801205406e-06,1.85517971050876e-05
72.84,0.0186979075594612,0.000642162276156927,0.000234670283531443,0.000142174291327258,0.000116915151588787,0.0186974470345955,0.000641695138059574,0.000233711550145251,0.000136439295955012,9.8398514669588e-05,4.60524865724719e-07,4.67138097353684e-07,9.58733386191429e-07,5.73499537224615e-06,1.85166369191992e-05
72.85,0.0183376189641115,0.000639820475797035,0.000234198406646616,0.000142005476513315,0.000116772437247512,0.0183371589621627,0.00063935353712266,0.000233238988107449,0.000136245910524083,9.8289679253798e-05,4.60001948786924e-07,4.66938674375158e-07,9.59418539166195e-07,5.75956598923239e-06,1.8482757993714e-05
72.86,0.0179868902576016,0.00063749145463034,0.000233727963672432,0.000141837257815617,0.000116631173995907,0.0179864307776706,0.000637024714802977,0.000232767857821828,0.000136052936045088,9.81810243676029e-05,4.59479931055061e-07,4.66739827363753e-07,9.60105850603915e-07,5.78432177052942e-06,1.8450149628304e-05
72.87,0.0176454165405303,0.000635175119985896,0.00023325894883792,0.000141669636003584,0.000116491350991212,0.0176449575817198,0.000634708578430047,0.000232298153512092,0.000135860371354483,9.80725496119195e-05,4.58958810450488e-07,4.66541555848425e-07,9.60795325827493e-07,5.80926464910129e-06,1.84188013792925e-05
72.88,0.0173129034158771,0.000632871380029895,0.000232791356401216,0.000141502611876612,0.000116352957649913,0.0173124449772922,0.000632405036170534,0.000231829869431034,0.00013566821529284,9.79642545887666e-05,4.5843858490061e-07,4.66343859360544e-07,9.61486970182277e-07,5.83439658377211e-06,1.8388703061146e-05
72.89,0.0169890666580278,0.000630580143756627,0.000232325180649395,0.000141336186264474,0.000116215983649081,0.0169886087387755,0.000630113997019194,0.000231362999860359,0.000135476466704827,9.78561389012614e-05,4.57919252338858e-07,4.66146737433891e-07,9.6218078903616e-07,5.85971955964659e-06,1.83598447478196e-05
72.9,0.0166736318856297,0.000628301320979553,0.000231860415898293,0.000141170360027732,0.000116080418927575,0.016673174484819,0.000627835370789948,0.000230897539110513,0.000135285124439194,9.7748202153616e-05,4.57400810704671e-07,4.65950189604656e-07,9.62876787779679e-07,5.88523558853867e-06,1.83322167739589e-05
72.91,0.0163663342392139,0.000626034822322482,0.000231397056492331,0.000141005134058158,0.000115946253687101,0.016365877355956,0.00062556906810707,0.000230433481520505,0.000135094187348749,9.7640443951134e-05,4.56883257943469e-07,4.65754215411439e-07,9.63574971826123e-07,5.91094670940826e-06,1.83058097359666e-05
72.92,0.0160669180643653,0.000623780559210868,0.000230935096804351,0.000140840509279157,0.000115813478393146,0.0160664616977733,0.000623315000396473,0.000229970821457739,0.000134903654290351,9.75328639002062e-05,4.56366592006637e-07,4.65558814395239e-07,9.64275346611627e-07,5.93685498880649e-06,1.82806144929398e-05
72.93,0.0157751366010786,0.000621538443863213,0.000230474531235439,0.000140676486646211,0.000115682083775791,0.0157746807502678,0.000621073079877114,0.000229509553317843,0.000134713524124881,9.74254616083077e-05,4.55850810851503e-07,4.65363986099459e-07,9.64977917595282e-07,5.96296252132931e-06,1.82566221674832e-05
72.94,0.015490751679817,0.000619308389282575,0.000230015354214757,0.000140513067147317,0.000115552060830401,0.0154902963439045,0.000618843219552505,0.000229049671524497,0.000134523795717237,9.73182366839938e-05,4.55335912441318e-07,4.65169730069898e-07,9.65682690259232e-07,5.98927143008015e-06,1.82338241464069e-05
72.95,0.0152135334246827,0.00061709030924818,0.000229557560199377,0.000140350251803448,0.00011542340081821,0.015213078602788,0.000616625333202326,0.000228591170529268,0.000134334467936307,9.72111887368969e-05,4.54821894745231e-07,4.64976045854754e-07,9.66389670108785e-07,6.01578386714118e-06,1.82122120813132e-05
72.96,0.014943259964016,0.000614884118307148,0.000229101143674112,0.000140188041669011,0.000115296095266803,0.0149428056552603,0.000614419335374143,0.000228134044811439,0.000134145539654957,9.71043173777227e-05,4.54308755738274e-07,4.64782933004613e-07,9.67098862672514e-07,6.04250201405398e-06,1.81917778890802e-05
72.97,0.014679717148656,0.000612689731766306,0.000228646099151351,0.000140026437832324,0.000115170135970496,0.0146792633521626,0.000612225141375233,0.000227678288877849,0.000133957009750015,9.69976222182466e-05,4.53796493401336e-07,4.64590391072455e-07,9.67810273502362e-07,6.06942808230936e-06,1.81725137522492e-05
72.98,0.0144226982780277,0.000610507065684117,0.000228192421170894,0.000139865441416099,0.000115045514990631,0.0144222449929219,0.000610042667264504,0.000227223897262721,0.000133768877102252,9.68911028713102e-05,4.53285105721149e-07,4.64398419613644e-07,9.68523908173748e-07,6.09656431384689e-06,1.81544121193204e-05
72.99,0.0141720038341571,0.000608336036862704,0.00022774010429979,0.00013970505357793,0.000114922224655785,0.0141715510595664,0.000607871829844518,0.000226770864527504,0.000133581140596366,9.6784758950818e-05,4.52774590690261e-07,4.64207018185933e-07,9.69239772285678e-07,6.12391298156399e-06,1.81374657049667e-05
73,0.0139274412236656,0.000606176562839965,0.000227289143132169,0.000139545275510802,0.000114800257561903,0.0139269889587192,0.000605712546653615,0.000226319185260709,0.000133393799120967,9.66785900717336e-05,4.52264946307021e-07,4.64016186349453e-07,9.69957871460842e-07,6.15147638983515e-06,1.81216674901691e-05
73.01,0.013688824527747,0.000604028561881797,0.000226839532289091,0.000139386108443599,0.000114679606572359,0.0136883727715765,0.00060356473595813,0.000225868854077745,0.000133206851568558,9.65725958500765e-05,4.51756170575554e-07,4.63825923666716e-07,9.70678211345737e-07,6.17925687504126e-06,1.8107010722283e-05
73.02,0.0134559742600951,0.000601891952974408,0.000226391266418374,0.000139227553641629,0.000114560264817958,0.0134555230118336,0.000601428316744706,0.000225419865620764,0.00013302029683552,9.64667759029183e-05,4.51248261505747e-07,4.63636229702612e-07,9.71400797610759e-07,6.20725680610934e-06,1.80934889150393e-05
73.03,0.0132287171327136,0.000599766655816726,0.000225944340194446,0.000139069612407159,0.000114442225696869,0.0132282663914965,0.000599303208712701,0.000224972214558496,0.000132834133822096,9.63611298483797e-05,4.5074121711322e-07,4.63447104024404e-07,9.72125635950326e-07,6.23547858506296e-06,1.80810958484889e-05
73.04,0.0130068858295164,0.000597652590812897,0.000225498748318178,0.000138912286079959,0.000114325482874522,0.013006435594481,0.000597189332266696,0.000224525895586095,0.000132648361432375,9.62556573056265e-05,4.50235035419318e-07,4.63258546201728e-07,9.72852732082974e-07,6.26392464758356e-06,1.80698255688956e-05
73.05,0.0127903187876,0.000595549679064885,0.000225054485516734,0.000138755576037857,0.000114210030283451,0.0127898690578856,0.000595086608509079,0.000224080903424982,0.000132462978574275,9.61503578948668e-05,4.49729714451078e-07,4.63070555806589e-07,9.73582091751482e-07,6.29259746358277e-06,1.80596723885846e-05
73.06,0.0125788599860526,0.000593457842365149,0.00022461154654341,0.000138599483697312,0.000114095862123099,0.0125784107608004,0.000592994959232736,0.000223637232822687,0.000132277984159526,9.60452312373468e-05,4.4922525224122e-07,4.62883132413358e-07,9.74313720722972e-07,6.32149953778631e-06,1.80506308857517e-05
73.07,0.012372358742148,0.000591377003189419,0.000224169926177483,0.000138444010513986,0.000113982972859589,0.0123719100205012,0.00059091430691382,0.000223194878552694,0.000132093377103657,9.59402769553481e-05,4.48721646828121e-07,4.62696275598771e-07,9.75047624789023e-07,6.35063341032929e-06,1.80426959042405e-05
73.08,0.0121706695147605,0.000589307084689555,0.000223729619224057,0.000138289157983341,0.000113871357225477,0.0121702212958643,0.000588844574704613,0.000222753835414291,0.000131909156325978,9.58354946721842e-05,4.48218896255799e-07,4.62509984941926e-07,9.75783809765787e-07,6.38000165736361e-06,1.80358625532926e-05
73.09,0.0119736517148266,0.000587248010686498,0.000223290620513909,0.000138134927641242,0.000113761010219473,0.011973203997828,0.000586785686426473,0.000222314098232415,0.000131725320749564,9.57308840121965e-05,4.4771699857389e-07,4.62324260024282e-07,9.76522281494098e-07,6.40960689167742e-06,1.80301262072765e-05
73.1,0.0117811695226715,0.000585199705663297,0.000222852924903337,0.000137981321064569,0.000113651927106154,0.0117807223067197,0.000584737566562867,0.000221875661857498,0.000131541869301242,9.56264446007517e-05,4.4721595183763e-07,4.62139100429652e-07,9.7726304583959e-07,6.43945176332704e-06,1.80254825054024e-05
73.11,0.0115930917120146,0.000583162094758233,0.000222416527274013,0.000137828339871852,0.000113544103415664,0.0115926449962605,0.000582700140252489,0.000221438521165321,0.000131358800911571,9.55221760642382e-05,4.46715754107837e-07,4.61954505744206e-07,9.78006108692799e-07,6.46953896028158e-06,1.80219273514258e-05
73.12,0.0114092914804607,0.000581135103758015,0.00022198142253283,0.000137675985723909,0.00011343753494341,0.0114088452640572,0.000580673333282458,0.000221002671056861,0.000131176114514828,9.54180780300624e-05,4.46216403450891e-07,4.61770475556466e-07,9.78751475969297e-07,6.49987120908067e-06,1.80194569133477e-05
73.13,0.0112296462862858,0.000579118659091063,0.000221547605611756,0.000137524260324502,0.000113332217749762,0.0112292005683879,0.000578657072081605,0.000220568106458146,0.000130993809048997,9.53141501266461e-05,4.45717897938714e-07,4.61587009457304e-07,9.79499153609789e-07,6.53045127550541e-06,1.80180676231154e-05
